"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"traffic-simulation.nlogox"
"StressTest_Semaforo_Pare"
"09/10/2026 15:38:47:314 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","method","red-spawn","blue-spawn","has-seed","seed","[step]","fluxo-vermelhos","fluxo-azuis","tempo-total-vermelhos","tempo-total-azuis"
"12319","stop sign","35","1","true","6","5000","1376","36","7867.3048582919555","2846.587781054487"
"12304","red light","27","1","true","6","5000","868","53","39133.74650803091","680.9886579689673"
"12327","stop sign","4","2","true","6","5000","205","89","234.22324355803948","134.2171049739464"
"12326","red light","3","2","true","6","5000","141","101","2128.939168473968","1706.9743285267296"
"12324","red light","2","2","true","6","5000","103","94","1620.3003615936618","1552.4276389014674"
"12303","stop sign","27","1","true","6","5000","1153","53","4488.464672551485","1041.3128305282687"
"12320","red light","35","1","true","6","5000","884","53","43122.43550672429","785.1342391908438"
"12321","stop sign","1","2","true","6","5000","33","101","24.59322471424821","92.99636481963476"
"12329","stop sign","5","2","true","6","5000","233","106","283.46227728757634","132.61454703820417"
"12328","red light","4","2","true","6","5000","180","101","2938.873315910617","1469.5339150980537"
"12331","stop sign","6","2","true","6","5000","290","71","332.80452620678085","195.6894268490459"
"12310","red light","30","1","true","6","5000","869","47","39987.634663578596","858.5668444659559"
"12323","stop sign","2","2","true","6","5000","101","83","89.37488152695276","148.21195513976716"
"12333","stop sign","7","2","true","6","5000","311","96","429.41806907135526","302.69090532348486"
"12330","red light","5","2","true","6","5000","251","102","4278.081827649038","1359.9652415542669"
"12332","red light","6","2","true","6","5000","302","92","5210.579146105256","1302.4909880219311"
"12339","stop sign","10","2","true","6","5000","437","85","618.0867773234334","329.36339830178326"
"12341","stop sign","11","2","true","6","5000","524","89","972.0220717731069","395.3211067981818"
"12335","stop sign","8","2","true","6","5000","383","81","529.8543773600433","425.1972624655217"
"12336","red light","8","2","true","6","5000","392","110","7158.6290804203845","1703.6690230261927"
"12337","stop sign","9","2","true","6","5000","426","93","660.5495586814191","635.1326639831759"
"12318","red light","34","1","true","6","5000","890","44","41692.02772515737","509.0002018882452"
"12340","red light","10","2","true","6","5000","500","84","10721.053656345784","1239.2583535566187"
"12342","red light","11","2","true","6","5000","533","82","11849.565558423923","1398.039819793538"
"12343","stop sign","12","2","true","6","5000","594","95","1318.8613091756554","766.947658294008"
"12347","stop sign","14","2","true","6","5000","666","102","1477.3744140004758","1312.0377735380473"
"12349","stop sign","15","2","true","6","5000","714","101","1524.8277599147432","956.0084724382733"
"12338","red light","9","2","true","6","5000","442","90","8521.692044948313","1512.0383640138675"
"12346","red light","13","2","true","6","5000","658","83","16053.562167089378","1547.2415698710056"
"12334","red light","7","2","true","6","5000","349","91","6514.230462058303","1084.945411552964"
"12348","red light","14","2","true","6","5000","659","96","15754.552082105685","1264.880241681794"
"12353","stop sign","17","2","true","6","5000","794","114","2243.0553960698057","1007.4150643806614"
"12350","red light","15","2","true","6","5000","713","98","18564.747733143897","1302.722091722481"
"12355","stop sign","18","2","true","6","5000","842","95","2327.8521050407926","1510.3644612275766"
"12345","stop sign","13","2","true","6","5000","615","81","1229.395430808187","638.1671000895396"
"12344","red light","12","2","true","6","5000","552","106","12923.678442149243","2143.5280061134367"
"12351","stop sign","16","2","true","6","5000","771","82","1808.7830053131743","841.518926263647"
"12356","red light","18","2","true","6","5000","807","112","25567.38005819054","1719.5215333177498"
"12352","red light","16","2","true","6","5000","708","103","18297.10532269412","1355.4327834844128"
"12359","stop sign","20","2","true","6","5000","917","97","3039.3729187797912","1474.6663701257196"
"12361","stop sign","21","2","true","6","5000","969","87","2873.243182264612","2055.259885104314"
"12357","stop sign","19","2","true","6","5000","929","97","2523.8459790383326","1729.6953441920582"
"12363","stop sign","22","2","true","6","5000","998","98","3099.7955350240754","1976.0891263742515"
"12365","stop sign","23","2","true","6","5000","1015","93","3493.2042970127686","1608.6645531079935"
"12364","red light","22","2","true","6","5000","841","111","30832.72173858945","1746.674198161786"
"12358","red light","19","2","true","6","5000","795","107","27635.581658587183","1754.213562991345"
"12369","stop sign","25","2","true","6","5000","1156","92","4679.472533267011","4394.655145117589"
"12354","red light","17","2","true","6","5000","771","108","21561.34732476135","1681.3887290571017"
"12366","red light","23","2","true","6","5000","851","107","33548.22086116433","1693.9242062523856"
"12371","stop sign","26","2","true","6","5000","1138","106","4322.057306078426","4241.889479323487"
"12370","red light","25","2","true","6","5000","861","95","35934.150144251485","1340.3843891857691"
"12375","stop sign","28","2","true","6","5000","1248","109","5535.668133134674","18481.03551498274"
"12373","stop sign","27","2","true","6","5000","1164","95","4886.54398620812","8082.8311795088775"
"12377","stop sign","29","2","true","6","5000","1220","97","5374.389499868199","5950.75896418284"
"12372","red light","26","2","true","6","5000","861","90","37331.015272323464","1543.09020796545"
"12367","stop sign","24","2","true","6","5000","1065","112","3838.5482696677755","4556.746981457431"
"12374","red light","27","2","true","6","5000","868","91","38899.58017379191","1095.1761551560776"
"12379","stop sign","30","2","true","6","5000","1285","95","5513.49575088406","28118.416936034322"
"12360","red light","20","2","true","6","5000","805","95","29316.747358159853","1440.8094035861516"
"12376","red light","28","2","true","6","5000","872","84","38908.9644434138","1163.9359580635796"
"12378","red light","29","2","true","6","5000","880","85","38894.273926224305","1650.541381150266"
"12362","red light","21","2","true","6","5000","854","93","32886.33267887493","1493.7992297543317"
"12381","stop sign","31","2","true","6","5000","1333","98","6542.495021194877","16981.375133792197"
"12368","red light","24","2","true","6","5000","866","104","35091.433500925436","1340.4796845204282"
"12383","stop sign","32","2","true","6","5000","1318","106","6611.371094379524","13290.14173222495"
"12386","red light","33","2","true","6","5000","853","111","43625.97959919255","1907.4648655596927"
"12382","red light","31","2","true","6","5000","873","96","41080.01185327693","1544.9838113220492"
"12392","red light","1","3","true","6","5000","46","152","703.4359804408746","2380.119167837823"
"12384","red light","32","2","true","6","5000","854","101","41991.148573326136","1584.971719251984"
"12393","stop sign","2","3","true","6","5000","88","156","74.03329111932486","316.0117116028245"
"12385","stop sign","33","2","true","6","5000","1339","92","7328.74019575518","34396.61334734763"
"12390","red light","35","2","true","6","5000","868","87","43088.474722187086","1644.6447790614195"
"12387","stop sign","34","2","true","6","5000","1406","70","8724.092156078575","39945.67162741867"
"12389","stop sign","35","2","true","6","5000","1374","87","8467.630050613581","27438.390822856803"
"12397","stop sign","4","3","true","6","5000","179","151","161.1608633750431","378.7879617475235"
"12395","stop sign","3","3","true","6","5000","156","139","147.7768335289968","237.61084720505394"
"12399","stop sign","5","3","true","6","5000","281","153","363.39090047273567","315.8990472224055"
"12398","red light","4","3","true","6","5000","202","138","3020.6479413363836","2536.8159898332824"
"12394","red light","2","3","true","6","5000","88","114","1547.756109393181","2161.4575089958485"
"12402","red light","6","3","true","6","5000","278","138","5130.145249875306","1836.7431902570204"
"12400","red light","5","3","true","6","5000","224","118","3295.7173066255828","1919.9568503503178"
"12405","stop sign","8","3","true","6","5000","400","152","679.2196980389276","734.6530977977058"
"12401","stop sign","6","3","true","6","5000","283","124","433.39090165431566","315.52331168715216"
"12404","red light","7","3","true","6","5000","354","141","6308.230480497255","2112.021082142701"
"12407","stop sign","9","3","true","6","5000","410","140","506.2506831493604","528.6424027035864"
"12380","red light","30","2","true","6","5000","853","98","41554.315952811085","1688.5073578753218"
"12391","stop sign","1","3","true","6","5000","46","155","27.809849218963624","188.58078321612174"
"12396","red light","3","3","true","6","5000","136","129","1949.4235036296266","2283.57116675853"
"12408","red light","9","3","true","6","5000","461","152","8686.7230359713","2367.7525764797424"
"12410","red light","10","3","true","6","5000","517","129","11403.792922844006","2102.2557404961995"
"12403","stop sign","7","3","true","6","5000","329","159","499.3821037998929","770.1680272173746"
"12409","stop sign","10","3","true","6","5000","488","134","735.4533415012836","751.8855626290411"
"12406","red light","8","3","true","6","5000","417","139","7669.335582552912","1773.086451686518"
"12415","stop sign","13","3","true","6","5000","626","151","1337.8511628880613","1480.4181202984612"
"12412","red light","11","3","true","6","5000","542","143","10904.155006066418","2663.6486433135137"
"12414","red light","12","3","true","6","5000","589","138","13683.940484744438","2232.2002422395535"
"12388","red light","34","2","true","6","5000","881","107","41899.8438382294","1902.6068427401199"
"12417","stop sign","14","3","true","6","5000","675","163","1343.7841747646116","1871.2522556035415"
"12416","red light","13","3","true","6","5000","621","163","14606.346331007868","2699.075766559556"
"12413","stop sign","12","3","true","6","5000","581","158","1059.131241950687","1326.820869375697"
"12421","stop sign","16","3","true","6","5000","776","169","1763.2969347239275","3334.8449060802036"
"12423","stop sign","17","3","true","6","5000","780","155","2039.7091885342145","2019.4778186520607"
"12422","red light","16","3","true","6","5000","723","141","20338.37762901377","2056.4957164331404"
"12411","stop sign","11","3","true","6","5000","531","171","841.3979794330887","1249.1751403546855"
"12419","stop sign","15","3","true","6","5000","712","130","1504.0591987798164","1569.9911874360455"
"12431","stop sign","21","3","true","6","5000","966","146","2952.6152900543193","3931.624260643561"
"12427","stop sign","19","3","true","6","5000","885","133","2574.044968934559","2895.1745455085893"
"12425","stop sign","18","3","true","6","5000","841","158","2362.560970399267","2699.831669307379"
"12424","red light","17","3","true","6","5000","761","166","23951.27476285846","2697.9937871949355"
"12428","red light","19","3","true","6","5000","805","147","27445.654992157106","1835.7584926837285"
"12430","red light","20","3","true","6","5000","823","154","30361.5870413289","2659.7059627300005"
